path,label
Data/genres_original/blues/blues.00014.wav,blues
Data/genres_original/jazz/jazz.00003.wav,jazz
Data/genres_original/hiphop/hiphop.00053.wav,hiphop
Data/genres_original/pop/pop.00033.wav,pop
Data/genres_original/rock/rock.00076.wav,rock
Data/genres_original/jazz/jazz.00048.wav,jazz
Data/genres_original/country/country.00081.wav,country
Data/genres_original/disco/disco.00018.wav,disco
Data/genres_original/rock/rock.00030.wav,rock
Data/genres_original/jazz/jazz.00015.wav,jazz
Data/genres_original/jazz/jazz.00045.wav,jazz
Data/genres_original/disco/disco.00095.wav,disco
Data/genres_original/country/country.00007.wav,country
Data/genres_original/hiphop/hiphop.00066.wav,hiphop
Data/genres_original/disco/disco.00008.wav,disco
Data/genres_original/jazz/jazz.00085.wav,jazz
Data/genres_original/reggae/reggae.00073.wav,reggae
Data/genres_original/reggae/reggae.00095.wav,reggae
Data/genres_original/classical/classical.00077.wav,classical
Data/genres_original/metal/metal.00092.wav,metal
Data/genres_original/blues/blues.00041.wav,blues
Data/genres_original/rock/rock.00077.wav,rock
Data/genres_original/blues/blues.00046.wav,blues
Data/genres_original/blues/blues.00090.wav,blues
Data/genres_original/metal/metal.00096.wav,metal
Data/genres_original/hiphop/hiphop.00035.wav,hiphop
Data/genres_original/classical/classical.00015.wav,classical
Data/genres_original/classical/classical.00049.wav,classical
Data/genres_original/jazz/jazz.00041.wav,jazz
Data/genres_original/metal/metal.00024.wav,metal
Data/genres_original/rock/rock.00013.wav,rock
Data/genres_original/jazz/jazz.00072.wav,jazz
Data/genres_original/reggae/reggae.00028.wav,reggae
Data/genres_original/jazz/jazz.00063.wav,jazz
Data/genres_original/disco/disco.00040.wav,disco
Data/genres_original/jazz/jazz.00035.wav,jazz
Data/genres_original/blues/blues.00004.wav,blues
Data/genres_original/country/country.00062.wav,country
Data/genres_original/disco/disco.00028.wav,disco
Data/genres_original/rock/rock.00035.wav,rock
Data/genres_original/classical/classical.00076.wav,classical
Data/genres_original/jazz/jazz.00034.wav,jazz
Data/genres_original/rock/rock.00056.wav,rock
Data/genres_original/country/country.00087.wav,country
Data/genres_original/jazz/jazz.00017.wav,jazz
Data/genres_original/jazz/jazz.00097.wav,jazz
Data/genres_original/rock/rock.00036.wav,rock
Data/genres_original/blues/blues.00084.wav,blues
Data/genres_original/disco/disco.00057.wav,disco
Data/genres_original/blues/blues.00055.wav,blues
Data/genres_original/jazz/jazz.00099.wav,jazz
Data/genres_original/hiphop/hiphop.00022.wav,hiphop
Data/genres_original/pop/pop.00071.wav,pop
Data/genres_original/jazz/jazz.00046.wav,jazz
Data/genres_original/blues/blues.00044.wav,blues
Data/genres_original/pop/pop.00040.wav,pop
Data/genres_original/hiphop/hiphop.00041.wav,hiphop
Data/genres_original/pop/pop.00082.wav,pop
Data/genres_original/disco/disco.00029.wav,disco
Data/genres_original/pop/pop.00034.wav,pop
Data/genres_original/blues/blues.00050.wav,blues
Data/genres_original/country/country.00005.wav,country
Data/genres_original/reggae/reggae.00096.wav,reggae
Data/genres_original/rock/rock.00083.wav,rock
Data/genres_original/classical/classical.00027.wav,classical
Data/genres_original/pop/pop.00093.wav,pop
Data/genres_original/country/country.00056.wav,country
Data/genres_original/country/country.00003.wav,country
Data/genres_original/blues/blues.00078.wav,blues
Data/genres_original/disco/disco.00003.wav,disco
Data/genres_original/rock/rock.00091.wav,rock
Data/genres_original/hiphop/hiphop.00083.wav,hiphop
Data/genres_original/disco/disco.00099.wav,disco
Data/genres_original/classical/classical.00024.wav,classical
Data/genres_original/hiphop/hiphop.00097.wav,hiphop
Data/genres_original/hiphop/hiphop.00003.wav,hiphop
Data/genres_original/pop/pop.00043.wav,pop
Data/genres_original/classical/classical.00007.wav,classical
Data/genres_original/pop/pop.00087.wav,pop
Data/genres_original/rock/rock.00012.wav,rock
Data/genres_original/pop/pop.00001.wav,pop
Data/genres_original/reggae/reggae.00097.wav,reggae
Data/genres_original/country/country.00008.wav,country
Data/genres_original/metal/metal.00045.wav,metal
Data/genres_original/hiphop/hiphop.00067.wav,hiphop
Data/genres_original/classical/classical.00006.wav,classical
Data/genres_original/rock/rock.00072.wav,rock
Data/genres_original/blues/blues.00005.wav,blues
Data/genres_original/blues/blues.00072.wav,blues
Data/genres_original/pop/pop.00068.wav,pop
Data/genres_original/classical/classical.00044.wav,classical
Data/genres_original/blues/blues.00065.wav,blues
Data/genres_original/classical/classical.00096.wav,classical
Data/genres_original/classical/classical.00064.wav,classical
Data/genres_original/disco/disco.00079.wav,disco
Data/genres_original/classical/classical.00079.wav,classical
Data/genres_original/classical/classical.00057.wav,classical
Data/genres_original/jazz/jazz.00086.wav,jazz
Data/genres_original/pop/pop.00046.wav,pop
Data/genres_original/pop/pop.00029.wav,pop
Data/genres_original/pop/pop.00057.wav,pop
Data/genres_original/blues/blues.00059.wav,blues
Data/genres_original/pop/pop.00036.wav,pop
Data/genres_original/hiphop/hiphop.00011.wav,hiphop
Data/genres_original/country/country.00064.wav,country
Data/genres_original/metal/metal.00062.wav,metal
Data/genres_original/metal/metal.00050.wav,metal
Data/genres_original/classical/classical.00038.wav,classical
Data/genres_original/jazz/jazz.00091.wav,jazz
Data/genres_original/metal/metal.00068.wav,metal
Data/genres_original/hiphop/hiphop.00091.wav,hiphop
Data/genres_original/classical/classical.00080.wav,classical
Data/genres_original/blues/blues.00010.wav,blues
Data/genres_original/reggae/reggae.00043.wav,reggae
Data/genres_original/classical/classical.00063.wav,classical
Data/genres_original/country/country.00022.wav,country
Data/genres_original/reggae/reggae.00065.wav,reggae
Data/genres_original/classical/classical.00086.wav,classical
Data/genres_original/pop/pop.00064.wav,pop
Data/genres_original/pop/pop.00075.wav,pop
Data/genres_original/jazz/jazz.00009.wav,jazz
Data/genres_original/blues/blues.00016.wav,blues
Data/genres_original/pop/pop.00050.wav,pop
Data/genres_original/country/country.00072.wav,country
Data/genres_original/reggae/reggae.00014.wav,reggae
Data/genres_original/metal/metal.00052.wav,metal
Data/genres_original/metal/metal.00076.wav,metal
Data/genres_original/reggae/reggae.00021.wav,reggae
Data/genres_original/jazz/jazz.00039.wav,jazz
Data/genres_original/pop/pop.00017.wav,pop
Data/genres_original/blues/blues.00056.wav,blues
Data/genres_original/reggae/reggae.00035.wav,reggae
Data/genres_original/disco/disco.00092.wav,disco
Data/genres_original/metal/metal.00051.wav,metal
Data/genres_original/hiphop/hiphop.00029.wav,hiphop
Data/genres_original/country/country.00074.wav,country
Data/genres_original/country/country.00011.wav,country
Data/genres_original/reggae/reggae.00040.wav,reggae
Data/genres_original/country/country.00066.wav,country
Data/genres_original/hiphop/hiphop.00054.wav,hiphop
Data/genres_original/metal/metal.00029.wav,metal
Data/genres_original/metal/metal.00034.wav,metal
Data/genres_original/country/country.00079.wav,country
Data/genres_original/rock/rock.00094.wav,rock
Data/genres_original/country/country.00032.wav,country
Data/genres_original/pop/pop.00091.wav,pop
Data/genres_original/classical/classical.00002.wav,classical
Data/genres_original/rock/rock.00053.wav,rock
Data/genres_original/rock/rock.00074.wav,rock
Data/genres_original/disco/disco.00091.wav,disco
Data/genres_original/pop/pop.00009.wav,pop
Data/genres_original/disco/disco.00097.wav,disco
Data/genres_original/rock/rock.00079.wav,rock
Data/genres_original/disco/disco.00021.wav,disco
Data/genres_original/metal/metal.00026.wav,metal
Data/genres_original/hiphop/hiphop.00056.wav,hiphop
Data/genres_original/classical/classical.00048.wav,classical
Data/genres_original/disco/disco.00031.wav,disco
Data/genres_original/disco/disco.00085.wav,disco
Data/genres_original/pop/pop.00010.wav,pop
Data/genres_original/disco/disco.00039.wav,disco
Data/genres_original/hiphop/hiphop.00038.wav,hiphop
Data/genres_original/reggae/reggae.00075.wav,reggae
Data/genres_original/disco/disco.00063.wav,disco
Data/genres_original/reggae/reggae.00088.wav,reggae
Data/genres_original/jazz/jazz.00080.wav,jazz
Data/genres_original/pop/pop.00049.wav,pop
Data/genres_original/jazz/jazz.00061.wav,jazz
Data/genres_original/disco/disco.00024.wav,disco
Data/genres_original/reggae/reggae.00089.wav,reggae
Data/genres_original/classical/classical.00082.wav,classical
Data/genres_original/country/country.00076.wav,country
Data/genres_original/rock/rock.00044.wav,rock
Data/genres_original/rock/rock.00032.wav,rock
Data/genres_original/disco/disco.00068.wav,disco
Data/genres_original/rock/rock.00059.wav,rock
Data/genres_original/blues/blues.00060.wav,blues
Data/genres_original/metal/metal.00082.wav,metal
Data/genres_original/disco/disco.00088.wav,disco
Data/genres_original/metal/metal.00004.wav,metal
Data/genres_original/hiphop/hiphop.00074.wav,hiphop
Data/genres_original/jazz/jazz.00098.wav,jazz
Data/genres_original/rock/rock.00015.wav,rock
Data/genres_original/hiphop/hiphop.00087.wav,hiphop
Data/genres_original/metal/metal.00074.wav,metal
Data/genres_original/hiphop/hiphop.00030.wav,hiphop
Data/genres_original/classical/classical.00062.wav,classical
Data/genres_original/pop/pop.00024.wav,pop
Data/genres_original/pop/pop.00066.wav,pop
Data/genres_original/rock/rock.00018.wav,rock
Data/genres_original/pop/pop.00053.wav,pop
Data/genres_original/jazz/jazz.00065.wav,jazz
Data/genres_original/country/country.00025.wav,country
Data/genres_original/jazz/jazz.00023.wav,jazz
Data/genres_original/disco/disco.00036.wav,disco
Data/genres_original/jazz/jazz.00026.wav,jazz
Data/genres_original/jazz/jazz.00058.wav,jazz
Data/genres_original/jazz/jazz.00012.wav,jazz
Data/genres_original/jazz/jazz.00079.wav,jazz
Data/genres_original/metal/metal.00013.wav,metal
Data/genres_original/rock/rock.00063.wav,rock
Data/genres_original/country/country.00097.wav,country
Data/genres_original/pop/pop.00045.wav,pop
Data/genres_original/classical/classical.00046.wav,classical
Data/genres_original/disco/disco.00066.wav,disco
Data/genres_original/rock/rock.00058.wav,rock
Data/genres_original/country/country.00075.wav,country
Data/genres_original/jazz/jazz.00062.wav,jazz
Data/genres_original/reggae/reggae.00069.wav,reggae
Data/genres_original/reggae/reggae.00070.wav,reggae
Data/genres_original/hiphop/hiphop.00024.wav,hiphop
Data/genres_original/classical/classical.00068.wav,classical
Data/genres_original/pop/pop.00061.wav,pop
Data/genres_original/rock/rock.00019.wav,rock
